1F6B9	Symbols	men’s room
1F6BA	Symbols	women’s room
1F6BB	Symbols	restroom
1F6BC	Symbols	baby symbol
1F6BE	Symbols	water closet
1F6C2	Symbols	passport control
1F6C3	Symbols	customs
1F6C4	Symbols	baggage claim
1F6C5	Symbols	left luggage
26A0	Symbols	warning
1F6B8	Symbols	children crossing
26D4	Symbols	no entry
1F6AB	Symbols	prohibited
1F6B3	Symbols	no bicycles
1F6AD	Symbols	no smoking
1F6AF	Symbols	no littering
1F6B1	Symbols	non-potable water
1F6B7	Symbols	no pedestrians
1F4F5	Symbols	no mobile phones
1F51E	Symbols	no one under eighteen
2622	Symbols	radioactive
2623	Symbols	biohazard
2B06	Symbols	up arrow
2197	Symbols	up-right arrow
27A1	Symbols	right arrow
2198	Symbols	down-right arrow
2B07	Symbols	down arrow
2199	Symbols	down-left arrow
2B05	Symbols	left arrow
2196	Symbols	up-left arrow
2195	Symbols	up-down arrow
2194	Symbols	left-right arrow
21A9	Symbols	right arrow curving left
21AA	Symbols	left arrow curving right
2934	Symbols	right arrow curving up
2935	Symbols	right arrow curving down
1F503	Symbols	clockwise vertical arrows
1F504	Symbols	counterclockwise arrows button
1F519	Symbols	BACK arrow
1F51A	Symbols	END arrow
1F51B	Symbols	ON! arrow
1F51C	Symbols	SOON arrow
1F51D	Symbols	TOP arrow
1F6D0	Symbols	place of worship
269B	Symbols	atom symbol
1F549	Symbols	om
2721	Symbols	star of David
2638	Symbols	wheel of dharma
262F	Symbols	yin yang
271D	Symbols	latin cross
2626	Symbols	orthodox cross
262A	Symbols	star and crescent
262E	Symbols	peace symbol
1F54E	Symbols	menorah
1F52F	Symbols	dotted six-pointed star
1FAAF	Symbols	khanda
2648	Symbols	Aries
2649	Symbols	Taurus
264A	Symbols	Gemini
264B	Symbols	Cancer
264C	Symbols	Leo
264D	Symbols	Virgo
264E	Symbols	Libra
264F	Symbols	Scorpio
2650	Symbols	Sagittarius
2651	Symbols	Capricorn
2652	Symbols	Aquarius
2653	Symbols	Pisces
26CE	Symbols	Ophiuchus
1F500	Symbols	shuffle tracks button
1F501	Symbols	repeat button
1F502	Symbols	repeat single button
25B6	Symbols	play button
23E9	Symbols	fast-forward button
23ED	Symbols	next track button
23EF	Symbols	play or pause button
25C0	Symbols	reverse button
23EA	Symbols	fast reverse button
23EE	Symbols	last track button
1F53C	Symbols	upwards button
23EB	Symbols	fast up button
1F53D	Symbols	downwards button
23EC	Symbols	fast down button
23F8	Symbols	pause button
23F9	Symbols	stop button
23FA	Symbols	record button
23CF	Symbols	eject button
1F3A6	Symbols	cinema
1F505	Symbols	dim button
1F506	Symbols	bright button
1F4F6	Symbols	antenna bars
1F6DC	Symbols	wireless
1F4F3	Symbols	vibration mode
1F4F4	Symbols	mobile phone off
2640	Symbols	female sign
2642	Symbols	male sign
26A7	Symbols	transgender symbol
2716	Symbols	multiply
2795	Symbols	plus
2796	Symbols	minus
2797	Symbols	divide
1F7F0	Symbols	heavy equals sign
267E	Symbols	infinity
203C	Symbols	double exclamation mark
2049	Symbols	exclamation question mark
2753	Symbols	red question mark
2754	Symbols	white question mark
2755	Symbols	white exclamation mark
2757	Symbols	red exclamation mark
3030	Symbols	wavy dash
1F4B1	Symbols	currency exchange
1F4B2	Symbols	heavy dollar sign
2695	Symbols	medical symbol
267B	Symbols	recycling symbol
269C	Symbols	fleur-de-lis
1F531	Symbols	trident emblem
1F4DB	Symbols	name badge
1F530	Symbols	Japanese symbol for beginner
2B55	Symbols	hollow red circle
2705	Symbols	check mark button
2611	Symbols	check box with check
2714	Symbols	check mark
274C	Symbols	cross mark
274E	Symbols	cross mark button
27B0	Symbols	curly loop
27BF	Symbols	double curly loop
303D	Symbols	part alternation mark
2733	Symbols	eight-spoked asterisk
2734	Symbols	eight-pointed star
2747	Symbols	sparkle
00A9	Symbols	copyright
00AE	Symbols	registered
2122	Symbols	trade mark
1F51F	Symbols	keycap: 10
1F520	Symbols	input latin uppercase
1F521	Symbols	input latin lowercase
1F522	Symbols	input numbers
1F523	Symbols	input symbols
1F524	Symbols	input latin letters
1F170	Symbols	A button (blood type)
1F18E	Symbols	AB button (blood type)
1F171	Symbols	B button (blood type)
1F191	Symbols	CL button
1F192	Symbols	COOL button
1F193	Symbols	FREE button
2139	Symbols	information
1F194	Symbols	ID button
24C2	Symbols	circled M
1F195	Symbols	NEW button
1F196	Symbols	NG button
1F17E	Symbols	O button (blood type)
1F197	Symbols	OK button
1F17F	Symbols	P button
1F198	Symbols	SOS button
1F199	Symbols	UP! button
1F19A	Symbols	VS button
1F201	Symbols	Japanese “here” button
1F202	Symbols	Japanese “service charge” button
1F237	Symbols	Japanese “monthly amount” button
1F236	Symbols	Japanese “not free of charge” button
1F22F	Symbols	Japanese “reserved” button
1F250	Symbols	Japanese “bargain” button
1F239	Symbols	Japanese “discount” button
1F21A	Symbols	Japanese “free of charge” button
1F232	Symbols	Japanese “prohibited” button
1F251	Symbols	Japanese “acceptable” button
1F238	Symbols	Japanese “application” button
1F234	Symbols	Japanese “passing grade” button
1F233	Symbols	Japanese “vacancy” button
3297	Symbols	Japanese “congratulations” button
3299	Symbols	Japanese “secret” button
1F23A	Symbols	Japanese “open for business” button
1F235	Symbols	Japanese “no vacancy” button
1F534	Symbols	red circle
1F7E0	Symbols	orange circle
1F7E1	Symbols	yellow circle
1F7E2	Symbols	green circle
1F535	Symbols	blue circle
1F7E3	Symbols	purple circle
1F7E4	Symbols	brown circle
26AB	Symbols	black circle
26AA	Symbols	white circle
1F7E5	Symbols	red square
1F7E7	Symbols	orange square
1F7E8	Symbols	yellow square
1F7E9	Symbols	green square
1F7E6	Symbols	blue square
1F7EA	Symbols	purple square
1F7EB	Symbols	brown square
2B1B	Symbols	black large square
2B1C	Symbols	white large square
25FC	Symbols	black medium square
25FB	Symbols	white medium square
25FE	Symbols	black medium-small square
25FD	Symbols	white medium-small square
25AA	Symbols	black small square
25AB	Symbols	white small square
1F536	Symbols	large orange diamond
1F537	Symbols	large blue diamond
1F538	Symbols	small orange diamond
1F539	Symbols	small blue diamond
1F53A	Symbols	red triangle pointed up
1F53B	Symbols	red triangle pointed down
1F4A0	Symbols	diamond with a dot
1F518	Symbols	radio button
1F533	Symbols	white square button
1F532	Symbols	black square button
1F3C1	Flags	chequered flag
1F6A9	Flags	triangular flag
1F38C	Flags	crossed flags
1F3F4	Flags	black flag
1F3F3	Flags	white flag
